mirna_id	target_gene_id
hsa-miR-513b-3p	57649
hsa-miR-513b-5p	64755
hsa-miR-513c-5p	4609
hsa-miR-514b-5p	4609
hsa-miR-516b-5p	138151
hsa-miR-516b-5p	4784
hsa-miR-516b-5p	7528
hsa-miR-5186	102288414
hsa-miR-5186	6650
hsa-miR-5186	7555
hsa-miR-5186	81889
hsa-miR-5186	126298
hsa-miR-5186	8243
hsa-miR-5187-5p	27161
hsa-miR-5187-5p	84726
hsa-miR-5187-5p	9825
hsa-miR-5187-5p	7534
hsa-miR-5189-5p	10658
hsa-miR-5189-5p	7975
hsa-miR-5189-5p	5315
hsa-miR-5189-5p	8140
hsa-miR-518a-5p	4627
hsa-miR-518c-5p	729438
hsa-miR-518c-5p	8091
hsa-miR-5190	84614
hsa-miR-5192	22859
hsa-miR-5192	5315
hsa-miR-5192	5757
hsa-miR-5192	30837
hsa-miR-5193	226
hsa-miR-5194	221937
hsa-miR-5194	23367
hsa-miR-5194	84823
hsa-miR-5194	112939
hsa-miR-5194	8106
hsa-miR-5194	285855
hsa-miR-5194	55206
hsa-miR-5194	10163
hsa-miR-5196-5p	22859
hsa-miR-5196-5p	283373
hsa-miR-5196-5p	396
hsa-miR-5196-5p	1408
hsa-miR-5196-5p	55527
hsa-miR-5196-5p	221937
hsa-miR-5196-5p	84823
hsa-miR-5196-5p	4150
hsa-miR-5196-5p	136647
hsa-miR-5196-5p	4784
hsa-miR-5196-5p	390874
hsa-miR-5196-5p	55670
hsa-miR-5196-5p	5315
hsa-miR-5196-5p	55206
hsa-miR-5196-5p	55209
hsa-miR-5196-5p	8243
hsa-miR-5197-3p	598
hsa-miR-5197-3p	808
hsa-miR-5197-3p	8106
hsa-miR-5197-3p	23067
hsa-miR-5197-3p	55654
hsa-miR-5197-5p	23008
hsa-miR-519a-3p	10658
hsa-miR-519a-3p	23135
hsa-miR-519a-3p	23008
hsa-miR-519b-3p	10658
hsa-miR-519b-3p	23135
hsa-miR-519b-3p	23008
hsa-miR-519c-3p	10658
hsa-miR-519c-3p	23135
hsa-miR-519c-3p	23008
hsa-miR-519d-3p	117177
hsa-miR-519d-3p	55333
hsa-miR-520a-3p	23008
hsa-miR-520a-3p	117177
hsa-miR-520a-3p	55333
hsa-miR-520a-5p	10725
hsa-miR-520a-5p	55147
hsa-miR-520a-5p	8243
hsa-miR-520a-5p	6651
hsa-miR-520c-3p	23008
hsa-miR-520c-3p	117177
hsa-miR-520c-3p	55333
hsa-miR-520d-3p	23008
hsa-miR-520d-3p	117177
hsa-miR-520d-3p	55333
hsa-miR-520d-5p	3068
hsa-miR-520d-5p	80218
hsa-miR-520g-3p	117177
hsa-miR-520g-3p	55333
hsa-miR-520h	117177
hsa-miR-520h	55333
hsa-miR-522-3p	84823
hsa-miR-522-3p	30000
hsa-miR-524-5p	3068
hsa-miR-524-5p	80218
hsa-miR-525-5p	10725
hsa-miR-525-5p	55147
hsa-miR-525-5p	8243
hsa-miR-525-5p	6651
hsa-miR-526b-3p	117177
hsa-miR-526b-3p	55333
hsa-miR-527	4627
hsa-miR-532-3p	64755
hsa-miR-539-5p	3068
hsa-miR-539-5p	51621
hsa-miR-539-5p	55147
hsa-miR-541-3p	283373
hsa-miR-541-3p	808
hsa-miR-541-3p	51621
hsa-miR-541-3p	7975
hsa-miR-541-3p	112939
hsa-miR-541-3p	4784
hsa-miR-541-3p	11165
hsa-miR-541-3p	113178
hsa-miR-541-3p	23067
hsa-miR-541-3p	81848
hsa-miR-541-3p	10163
hsa-miR-541-5p	390874
hsa-miR-542-3p	262
hsa-miR-542-3p	221937
hsa-miR-542-3p	9052
hsa-miR-542-3p	8140
hsa-miR-544a	64755
hsa-miR-544b	6650
hsa-miR-544b	23119
hsa-miR-544b	84823
hsa-miR-544b	112939
hsa-miR-545-3p	1656
hsa-miR-548a-3p	3146
hsa-miR-548a-3p	6789
hsa-miR-548a-3p	7280
hsa-miR-548a-5p	138151
hsa-miR-548a-5p	127933
hsa-miR-548ab	138151
hsa-miR-548ab	127933
hsa-miR-548ac	116064
hsa-miR-548ac	57649
hsa-miR-548ad-5p	138151
hsa-miR-548ad-5p	127933
hsa-miR-548ae-3p	3146
hsa-miR-548ae-3p	57649
hsa-miR-548ae-3p	6566
hsa-miR-548ae-5p	138151
hsa-miR-548ae-5p	127933
hsa-miR-548ag	8140
hsa-miR-548ah-3p	8091
hsa-miR-548ah-3p	3146
hsa-miR-548ah-3p	57649
hsa-miR-548ah-3p	6566
hsa-miR-548ah-5p	221937
hsa-miR-548ai	8140
hsa-miR-548aj-3p	3146
hsa-miR-548aj-3p	57649
hsa-miR-548aj-3p	6566
hsa-miR-548aj-5p	808
hsa-miR-548ak	138151
hsa-miR-548ak	127933
hsa-miR-548am-3p	8091
hsa-miR-548am-3p	3146
hsa-miR-548am-3p	57649
hsa-miR-548am-3p	6566
hsa-miR-548am-5p	138151
hsa-miR-548am-5p	127933
hsa-miR-548an	6789
hsa-miR-548ao-5p	27297
hsa-miR-548ap-5p	138151
hsa-miR-548ap-5p	127933
hsa-miR-548aq-3p	3146
hsa-miR-548aq-3p	57649
hsa-miR-548aq-3p	6566
hsa-miR-548aq-5p	138151
hsa-miR-548aq-5p	127933
hsa-miR-548ar-3p	8091
hsa-miR-548ar-3p	3146
hsa-miR-548ar-3p	6789
hsa-miR-548ar-3p	7280
hsa-miR-548ar-5p	138151
hsa-miR-548ar-5p	127933
hsa-miR-548as-5p	138151
hsa-miR-548as-5p	127933
hsa-miR-548au-3p	23008
hsa-miR-548au-3p	153339
hsa-miR-548au-5p	138151
hsa-miR-548au-5p	127933
hsa-miR-548av-3p	64599
hsa-miR-548av-3p	3146
hsa-miR-548av-5p	138151
hsa-miR-548av-5p	127933
hsa-miR-548aw	4627
hsa-miR-548ax	27297
hsa-miR-548ay-5p	138151
hsa-miR-548ay-5p	127933
hsa-miR-548az-3p	3146
hsa-miR-548az-3p	6789
hsa-miR-548az-3p	7280
hsa-miR-548az-5p	51621
hsa-miR-548az-5p	84726
hsa-miR-548b-3p	9689
hsa-miR-548b-5p	138151
hsa-miR-548b-5p	127933
hsa-miR-548ba	8140
hsa-miR-548bb-3p	116064
hsa-miR-548bb-3p	57649
hsa-miR-548bb-5p	138151
hsa-miR-548bb-5p	127933
hsa-miR-548c-5p	138151
hsa-miR-548c-5p	127933
hsa-miR-548d-3p	116064
hsa-miR-548d-3p	57649
hsa-miR-548d-5p	138151
hsa-miR-548d-5p	127933
hsa-miR-548e-3p	3146
hsa-miR-548e-3p	6789
hsa-miR-548e-3p	7280
hsa-miR-548f-3p	3146
hsa-miR-548f-3p	6789
hsa-miR-548f-3p	7280
hsa-miR-548f-5p	808
hsa-miR-548g-5p	808
hsa-miR-548h-3p	116064
hsa-miR-548h-3p	57649
hsa-miR-548h-5p	138151
hsa-miR-548h-5p	127933
hsa-miR-548i	138151
hsa-miR-548i	127933
hsa-miR-548j-3p	3146
hsa-miR-548j-3p	57649
hsa-miR-548j-3p	6566
hsa-miR-548j-5p	138151
hsa-miR-548j-5p	127933
hsa-miR-548k	138151
hsa-miR-548k	127933
hsa-miR-548l	4287
hsa-miR-548l	138151
hsa-miR-548l	127933
hsa-miR-548n	84726
hsa-miR-548o-3p	8091
hsa-miR-548o-3p	7280
hsa-miR-548o-5p	138151
hsa-miR-548o-5p	127933
hsa-miR-548q	729438
hsa-miR-548q	10658
hsa-miR-548s	8140
hsa-miR-548t-5p	51621
hsa-miR-548t-5p	84726
hsa-miR-548v	23008
hsa-miR-548v	55209
hsa-miR-548w	138151
hsa-miR-548w	127933
hsa-miR-548x-3p	3146
hsa-miR-548x-3p	57649
hsa-miR-548x-3p	6566
hsa-miR-548x-5p	808
hsa-miR-548y	138151
hsa-miR-548y	127933
hsa-miR-548z	116064
hsa-miR-548z	57649
hsa-miR-550a-3-5p	9903
hsa-miR-550a-5p	9903
hsa-miR-550b-2-5p	64866
hsa-miR-551b-5p	7323
hsa-miR-552-3p	5315
hsa-miR-552-3p	5326
hsa-miR-5571-5p	1026
hsa-miR-5571-5p	5757
hsa-miR-5572	595
hsa-miR-5572	1026
hsa-miR-5572	4209
hsa-miR-5579-5p	9802
hsa-miR-5582-5p	64755
hsa-miR-5582-5p	1408
hsa-miR-5582-5p	116064
hsa-miR-5582-5p	55147
hsa-miR-5582-5p	10163
hsa-miR-5582-5p	84614
hsa-miR-5584-5p	729438
hsa-miR-5584-5p	8085
hsa-miR-5584-5p	4209
hsa-miR-5584-5p	23049
hsa-miR-5584-5p	30837
hsa-miR-5584-5p	55654
hsa-miR-5584-5p	7534
hsa-miR-5586-3p	283373
hsa-miR-5586-3p	598
hsa-miR-5586-3p	8570
hsa-miR-5586-3p	23367
hsa-miR-5586-5p	8243
hsa-miR-5587-5p	595
hsa-miR-5587-5p	9903
hsa-miR-5588-3p	23067
hsa-miR-5589-5p	396
hsa-miR-5589-5p	55333
hsa-miR-558	79796
hsa-miR-558	64755
hsa-miR-558	7555
hsa-miR-558	221937
hsa-miR-558	55131
hsa-miR-558	55654
hsa-miR-5590-3p	127933
hsa-miR-5591-5p	283373
hsa-miR-5591-5p	64755
hsa-miR-5591-5p	23466
hsa-miR-5591-5p	8085
hsa-miR-5591-5p	112939
hsa-miR-5591-5p	140775
hsa-miR-5591-5p	81848
hsa-miR-5591-5p	10163
hsa-miR-559	138151
hsa-miR-559	127933
hsa-miR-564	92591
hsa-miR-564	808
hsa-miR-564	84823
hsa-miR-567	1026
hsa-miR-5680	3068
hsa-miR-5680	116064
hsa-miR-5680	55147
hsa-miR-5681a	64755
hsa-miR-5681a	221937
hsa-miR-5681a	112939
hsa-miR-5681a	8106
hsa-miR-5681a	30837
hsa-miR-5681a	6789
hsa-miR-5681b	8091
hsa-miR-5681b	26137
hsa-miR-5683	3068
hsa-miR-5685	23466
hsa-miR-5685	1026
hsa-miR-5685	3159
hsa-miR-5685	23308
hsa-miR-5685	7170
hsa-miR-5690	1810
hsa-miR-5690	84726
hsa-miR-5693	64866
hsa-miR-5693	3068
hsa-miR-5693	51341
hsa-miR-5694	55131
hsa-miR-5698	22859
hsa-miR-5698	10776
hsa-miR-5698	729438
hsa-miR-5698	23466
hsa-miR-5698	10658
hsa-miR-5698	8085
hsa-miR-5698	23367
hsa-miR-5698	55209
hsa-miR-5698	8140
hsa-miR-5698	6789
hsa-miR-5699-3p	30837
hsa-miR-5700	808
hsa-miR-5700	8140
hsa-miR-5702	64866
hsa-miR-5703	283373
hsa-miR-5703	163702
hsa-miR-5703	4782
hsa-miR-5703	8106
hsa-miR-5703	55147
hsa-miR-5703	55206
hsa-miR-5703	81848
hsa-miR-5703	7534
hsa-miR-570-3p	1026
hsa-miR-570-3p	10658
hsa-miR-570-3p	5326
hsa-miR-570-5p	8140
hsa-miR-5706	138151
hsa-miR-5706	7528
hsa-miR-571	4209
hsa-miR-571	5869
hsa-miR-573	23367
hsa-miR-574-5p	7975
hsa-miR-574-5p	112939
hsa-miR-574-5p	140775
hsa-miR-576-3p	23008
hsa-miR-576-3p	57649
hsa-miR-576-5p	1026
hsa-miR-576-5p	5315
hsa-miR-577	5326
hsa-miR-5787	598
hsa-miR-5787	23466
hsa-miR-5787	1026
hsa-miR-5787	10658
hsa-miR-5787	221937
hsa-miR-5787	8106
hsa-miR-5787	5315
hsa-miR-5787	140775
hsa-miR-580-5p	1408
hsa-miR-580-5p	153339
hsa-miR-582-5p	57604
hsa-miR-582-5p	80228
hsa-miR-583	84823
hsa-miR-584-3p	404785
hsa-miR-584-3p	641455
hsa-miR-588	8140
hsa-miR-589-3p	64755
hsa-miR-589-3p	9802
hsa-miR-589-5p	23135
hsa-miR-593-3p	30837
hsa-miR-595	112939
hsa-miR-600	57604
hsa-miR-605-3p	27161
hsa-miR-605-3p	55527
hsa-miR-605-3p	221937
hsa-miR-605-3p	2739
hsa-miR-605-3p	112939
hsa-miR-605-3p	163590
hsa-miR-605-3p	84614
hsa-miR-6072	10163
hsa-miR-6074	1026
hsa-miR-6074	153222
hsa-miR-6077	729438
hsa-miR-6077	27297
hsa-miR-6077	1408
hsa-miR-6077	8139
hsa-miR-6077	3068
hsa-miR-6077	84823
hsa-miR-6077	7798
hsa-miR-6077	2872
hsa-miR-6077	55654
hsa-miR-6079	27297
hsa-miR-6079	84823
hsa-miR-607	1457
hsa-miR-6081	598
hsa-miR-6081	55527
hsa-miR-6081	8139
hsa-miR-6081	3159
hsa-miR-6081	23367
hsa-miR-6081	7798
hsa-miR-6081	7975
hsa-miR-6081	4209
hsa-miR-6081	112939
hsa-miR-6081	138151
hsa-miR-6081	4782
hsa-miR-6081	84726
hsa-miR-6081	7323
hsa-miR-6085	92591
hsa-miR-6085	84823
hsa-miR-6085	4782
hsa-miR-6085	5315
hsa-miR-6085	84726
hsa-miR-6085	8140
hsa-miR-6085	81848
hsa-miR-6085	55654
hsa-miR-6086	79796
hsa-miR-6086	348110
hsa-miR-6086	102288414
hsa-miR-6086	64866
hsa-miR-6086	81889
hsa-miR-6086	126298
hsa-miR-6086	8550
hsa-miR-6086	4609
hsa-miR-6086	84665
hsa-miR-6086	5888
hsa-miR-6086	55131
hsa-miR-6086	6566
hsa-miR-6086	201514
hsa-miR-6088	84823
hsa-miR-6089	2872
hsa-miR-608	396
hsa-miR-608	23466
hsa-miR-608	595
hsa-miR-608	7555
hsa-miR-608	64599
hsa-miR-608	23367
hsa-miR-608	84823
hsa-miR-608	4298
hsa-miR-608	8106
hsa-miR-608	5315
hsa-miR-608	55131
hsa-miR-608	113178
hsa-miR-608	81848
hsa-miR-6090	283373
hsa-miR-6090	64755
hsa-miR-6090	23466
hsa-miR-6090	23135
hsa-miR-6090	8085
hsa-miR-6090	112939
hsa-miR-6090	84726
hsa-miR-6090	140775
hsa-miR-6090	81848
hsa-miR-609	64755
hsa-miR-609	221937
hsa-miR-610	84823
hsa-miR-6124	9903
hsa-miR-6126	112939
hsa-miR-6126	84614
hsa-miR-6127	283373
hsa-miR-6127	221937
hsa-miR-6127	8085
hsa-miR-6127	2872
hsa-miR-6127	81848
hsa-miR-6127	55654
hsa-miR-6127	7323
hsa-miR-6127	7534
hsa-miR-6128	22859
hsa-miR-6129	283373
hsa-miR-6129	221937
hsa-miR-6129	8085
hsa-miR-6129	2872
hsa-miR-6129	81848
hsa-miR-6129	55654
hsa-miR-6129	7323
hsa-miR-6129	7534
hsa-miR-612	10658
hsa-miR-612	7975
hsa-miR-612	5315
hsa-miR-612	8140
hsa-miR-6130	283373
hsa-miR-6130	221937
hsa-miR-6130	8085
hsa-miR-6130	2872
hsa-miR-6130	81848
hsa-miR-6130	55654
hsa-miR-6130	7323
hsa-miR-6130	7534
hsa-miR-6131	112939
hsa-miR-6132	6650
hsa-miR-6132	55527
hsa-miR-6132	23367
hsa-miR-6132	84823
hsa-miR-6132	4298
hsa-miR-6132	4782
hsa-miR-6132	55670
hsa-miR-6132	55206
hsa-miR-6132	30837
hsa-miR-6133	283373
hsa-miR-6133	221937
hsa-miR-6133	8085
hsa-miR-6133	2872
hsa-miR-6133	81848
hsa-miR-6133	55654
hsa-miR-6133	7323
hsa-miR-6133	7534
hsa-miR-6134	283373
hsa-miR-6134	10776
hsa-miR-6134	1408
hsa-miR-6134	221937
hsa-miR-6134	23119
hsa-miR-6134	7798
hsa-miR-6134	4209
hsa-miR-6134	83876
hsa-miR-6134	4782
hsa-miR-6134	4881
hsa-miR-6134	23612
hsa-miR-6134	113178
hsa-miR-613	26137
hsa-miR-615-5p	6650
hsa-miR-615-5p	1026
hsa-miR-615-5p	4209
hsa-miR-615-5p	90007
hsa-miR-6165	64755
hsa-miR-6165	3068
hsa-miR-6165	3159
hsa-miR-6165	23367
hsa-miR-6165	138151
hsa-miR-6165	8140
hsa-miR-6165	30837
hsa-miR-616-5p	598
hsa-miR-619-3p	1026
hsa-miR-619-5p	27161
hsa-miR-619-5p	11331
hsa-miR-619-5p	55333
hsa-miR-619-5p	7528
hsa-miR-620	390874
hsa-miR-624-3p	200205
hsa-miR-625-5p	283373
hsa-miR-625-5p	396
hsa-miR-625-5p	10776
hsa-miR-625-5p	729438
hsa-miR-625-5p	595
hsa-miR-625-5p	79094
hsa-miR-625-5p	4784
hsa-miR-625-5p	390874
hsa-miR-625-5p	8140
hsa-miR-625-5p	8243
hsa-miR-625-5p	6789
hsa-miR-627-3p	8091
hsa-miR-627-3p	81848
hsa-miR-629-3p	8091
hsa-miR-630	7528
hsa-miR-633	11165
hsa-miR-634	90007
hsa-miR-635	396
hsa-miR-637	396
hsa-miR-637	23466
hsa-miR-637	1026
hsa-miR-637	79094
hsa-miR-637	90007
hsa-miR-637	112939
hsa-miR-637	5315
hsa-miR-637	55131
hsa-miR-637	113178
hsa-miR-640	404785
hsa-miR-640	641455
hsa-miR-640	30837
hsa-miR-641	1026
hsa-miR-642a-3p	9689
hsa-miR-642a-3p	1026
hsa-miR-642a-5p	23466
hsa-miR-642b-3p	9689
hsa-miR-642b-3p	1026
hsa-miR-644a	1656
hsa-miR-644a	112939
hsa-miR-644a	140775
hsa-miR-645	1026
hsa-miR-645	84823
hsa-miR-645	404785
hsa-miR-645	641455
hsa-miR-646	4298
hsa-miR-646	5768
hsa-miR-647	84823
hsa-miR-647	4784
hsa-miR-647	8140
hsa-miR-648	201514
hsa-miR-6499-3p	79796
hsa-miR-6499-3p	262
hsa-miR-6499-3p	348110
hsa-miR-6499-3p	102288414
hsa-miR-6499-3p	81889
hsa-miR-6499-3p	8550
hsa-miR-6499-3p	112939
hsa-miR-6499-3p	4881
hsa-miR-6499-3p	55131
hsa-miR-6499-3p	6399
hsa-miR-6499-3p	10163
hsa-miR-6499-3p	7534
hsa-miR-6499-3p	80032
hsa-miR-6499-3p	201514
hsa-miR-649	84823
hsa-miR-649	153339
hsa-miR-6501-3p	1026
hsa-miR-6501-3p	3068
hsa-miR-6501-3p	55670
hsa-miR-6502-3p	8091
hsa-miR-6502-3p	90007
hsa-miR-6504-5p	396
hsa-miR-6504-5p	6650
hsa-miR-6504-5p	4784
hsa-miR-6504-5p	8106
hsa-miR-6506-5p	27161
hsa-miR-6506-5p	11331
hsa-miR-6506-5p	55333
hsa-miR-6506-5p	7528
hsa-miR-6507-5p	163702
hsa-miR-6507-5p	5869
hsa-miR-6507-5p	6789
hsa-miR-6508-3p	348110
hsa-miR-6508-3p	1026
hsa-miR-6508-3p	140775
hsa-miR-6509-3p	8140
hsa-miR-650	283373
hsa-miR-650	396
hsa-miR-650	348110
hsa-miR-650	1408
hsa-miR-650	81889
hsa-miR-650	8550
hsa-miR-650	84665
hsa-miR-650	112939
hsa-miR-650	55147
hsa-miR-650	55209
hsa-miR-650	8140
hsa-miR-650	25987
hsa-miR-650	10163
hsa-miR-6510-5p	10776
hsa-miR-6510-5p	55527
hsa-miR-6510-5p	4209
hsa-miR-6510-5p	30837
hsa-miR-6511a-3p	8085
hsa-miR-6511a-5p	348110
hsa-miR-6511a-5p	81889
hsa-miR-6511a-5p	55527
hsa-miR-6511a-5p	8550
hsa-miR-6511a-5p	84665
hsa-miR-6511a-5p	112939
hsa-miR-6511a-5p	163590
hsa-miR-6511a-5p	10163
hsa-miR-6511b-3p	8085
hsa-miR-6511b-5p	23119
hsa-miR-6511b-5p	3949
hsa-miR-6511b-5p	84823
hsa-miR-6511b-5p	116064
hsa-miR-6512-3p	262
hsa-miR-6512-3p	8085
hsa-miR-6512-3p	84823
hsa-miR-6512-3p	8140
hsa-miR-6512-3p	144404
hsa-miR-6512-5p	10146
hsa-miR-6512-5p	4782
hsa-miR-6513-5p	64866
hsa-miR-651-3p	595
hsa-miR-651-3p	221937
hsa-miR-6515-3p	226
hsa-miR-6515-5p	283373
hsa-miR-6515-5p	729438
hsa-miR-6515-5p	138151
hsa-miR-6515-5p	4782
hsa-miR-6515-5p	4784
hsa-miR-6515-5p	5869
hsa-miR-6515-5p	55209
hsa-miR-6515-5p	8140
hsa-miR-6515-5p	30837
hsa-miR-6515-5p	9825
hsa-miR-6515-5p	7323
hsa-miR-651-5p	9825
hsa-miR-6516-5p	79796
hsa-miR-6516-5p	262
hsa-miR-6516-5p	348110
hsa-miR-6516-5p	102288414
hsa-miR-6516-5p	81889
hsa-miR-6516-5p	8550
hsa-miR-6516-5p	4881
hsa-miR-6516-5p	55131
hsa-miR-6516-5p	6399
hsa-miR-6516-5p	7534
hsa-miR-6516-5p	80032
hsa-miR-6516-5p	201514
hsa-miR-653-3p	595
hsa-miR-654-5p	283373
hsa-miR-654-5p	808
hsa-miR-654-5p	51621
hsa-miR-654-5p	7975
hsa-miR-654-5p	112939
hsa-miR-654-5p	4784
hsa-miR-654-5p	11165
hsa-miR-654-5p	113178
hsa-miR-654-5p	23067
hsa-miR-654-5p	81848
hsa-miR-654-5p	10163
hsa-miR-655-5p	23008
hsa-miR-655-5p	23367
hsa-miR-655-5p	4609
hsa-miR-655-5p	80228
hsa-miR-655-5p	6566
hsa-miR-656-3p	3021
hsa-miR-657	7832
hsa-miR-658	27161
hsa-miR-658	283373
hsa-miR-658	102288414
hsa-miR-658	126298
hsa-miR-658	112939
hsa-miR-658	80228
hsa-miR-658	84726
hsa-miR-658	81848
hsa-miR-658	201514
hsa-miR-660-3p	64599
hsa-miR-660-3p	3159
hsa-miR-661	262
hsa-miR-661	396
hsa-miR-661	9903
hsa-miR-661	113178
hsa-miR-661	144404
hsa-miR-663a	396
hsa-miR-663a	64599
hsa-miR-663a	7975
hsa-miR-663a	55670
hsa-miR-663a	6497
hsa-miR-664a-5p	6650
hsa-miR-665	1026
hsa-miR-665	1810
hsa-miR-665	83876
hsa-miR-665	8140
hsa-miR-665	8243
hsa-miR-665	30000
hsa-miR-670-5p	2872
hsa-miR-6715b-5p	64755
hsa-miR-6715b-5p	221937
hsa-miR-6715b-5p	3151
hsa-miR-6715b-5p	116064
hsa-miR-6715b-5p	10794
hsa-miR-671-5p	9903
hsa-miR-6716-5p	26137
hsa-miR-6720-3p	30837
hsa-miR-6720-5p	262
hsa-miR-6720-5p	8085
hsa-miR-6720-5p	84823
hsa-miR-6720-5p	8140
hsa-miR-6720-5p	144404
hsa-miR-6721-5p	598
hsa-miR-6721-5p	808
hsa-miR-6721-5p	23466
hsa-miR-6721-5p	1026
hsa-miR-6721-5p	27297
hsa-miR-6721-5p	8139
hsa-miR-6721-5p	3159
hsa-miR-6721-5p	3151
hsa-miR-6721-5p	9807
hsa-miR-6721-5p	23367
hsa-miR-6721-5p	84823
hsa-miR-6721-5p	7798
hsa-miR-6721-5p	7975
hsa-miR-6721-5p	138151
hsa-miR-6721-5p	4782
hsa-miR-6721-5p	55670
hsa-miR-6721-5p	5326
hsa-miR-6721-5p	5939
hsa-miR-6721-5p	55206
hsa-miR-6721-5p	8140
hsa-miR-6721-5p	10163
hsa-miR-6722-3p	598
hsa-miR-6722-3p	808
hsa-miR-6722-3p	1026
hsa-miR-6722-3p	10658
hsa-miR-6722-3p	7975
hsa-miR-6722-3p	90007
hsa-miR-6722-3p	4782
hsa-miR-6722-3p	55206
hsa-miR-6722-3p	30837
hsa-miR-6726-5p	283373
hsa-miR-6726-5p	64755
hsa-miR-6726-5p	23466
hsa-miR-6726-5p	8085
hsa-miR-6726-5p	112939
hsa-miR-6726-5p	140775
hsa-miR-6726-5p	81848
hsa-miR-6726-5p	10163
hsa-miR-6727-3p	3159
hsa-miR-6727-3p	30000
hsa-miR-6728-5p	84726
hsa-miR-6728-5p	7534
hsa-miR-6729-5p	808
hsa-miR-6729-5p	4782
hsa-miR-6730-5p	729438
hsa-miR-6730-5p	8106
hsa-miR-6730-5p	6789
hsa-miR-6731-5p	22859
hsa-miR-6731-5p	729438
hsa-miR-6731-5p	23466
hsa-miR-6731-5p	3068
hsa-miR-6731-5p	3192
hsa-miR-6731-5p	4782
hsa-miR-6731-5p	11165
hsa-miR-6731-5p	23067
hsa-miR-6731-5p	55209
hsa-miR-6731-5p	8140
hsa-miR-6731-5p	8243
hsa-miR-6732-5p	598
hsa-miR-6732-5p	729438
hsa-miR-6732-5p	90007
hsa-miR-6732-5p	112939
hsa-miR-6732-5p	4782
hsa-miR-6732-5p	5315
hsa-miR-6732-5p	8243
hsa-miR-6732-5p	30837
hsa-miR-6733-3p	64755
hsa-miR-6733-3p	55654
hsa-miR-6733-5p	595
hsa-miR-6733-5p	8139
hsa-miR-6733-5p	3068
hsa-miR-6733-5p	23119
hsa-miR-6733-5p	8085
hsa-miR-6733-5p	84823
hsa-miR-6733-5p	4209
hsa-miR-6733-5p	112939
hsa-miR-6733-5p	55670
hsa-miR-6733-5p	30837
hsa-miR-6733-5p	55654
hsa-miR-6734-5p	221937
hsa-miR-6734-5p	23367
hsa-miR-6734-5p	84823
hsa-miR-6734-5p	112939
hsa-miR-6734-5p	285855
hsa-miR-6734-5p	55654
hsa-miR-6734-5p	10163
hsa-miR-6735-5p	598
hsa-miR-6735-5p	23466
hsa-miR-6735-5p	1026
hsa-miR-6735-5p	8139
hsa-miR-6735-5p	7798
hsa-miR-6735-5p	4298
hsa-miR-6735-5p	138151
hsa-miR-6735-5p	5326
hsa-miR-6735-5p	55206
hsa-miR-6735-5p	30837
hsa-miR-6736-3p	64755
hsa-miR-6736-5p	262
hsa-miR-6736-5p	5757
hsa-miR-6737-5p	23466
hsa-miR-6737-5p	595
hsa-miR-6737-5p	1026
hsa-miR-6737-5p	9807
hsa-miR-6737-5p	84823
hsa-miR-6737-5p	4209
hsa-miR-6737-5p	4298
hsa-miR-6737-5p	8106
hsa-miR-6737-5p	113178
hsa-miR-6737-5p	81848
hsa-miR-6738-5p	221937
hsa-miR-6738-5p	23367
hsa-miR-6738-5p	84823
hsa-miR-6738-5p	112939
hsa-miR-6738-5p	8106
hsa-miR-6738-5p	285855
hsa-miR-6738-5p	55206
hsa-miR-6738-5p	10163
hsa-miR-6739-3p	396
hsa-miR-6739-3p	6651
hsa-miR-6739-5p	595
hsa-miR-6739-5p	8139
hsa-miR-6739-5p	3068
hsa-miR-6739-5p	23119
hsa-miR-6739-5p	8085
hsa-miR-6739-5p	84823
hsa-miR-6739-5p	4209
hsa-miR-6739-5p	112939
hsa-miR-6739-5p	55670
hsa-miR-6739-5p	30837
hsa-miR-6739-5p	55654
hsa-miR-6740-5p	1026
hsa-miR-6740-5p	5757
hsa-miR-6741-5p	221937
hsa-miR-6741-5p	3949
hsa-miR-6741-5p	5757
hsa-miR-6742-3p	262
hsa-miR-6742-3p	3949
hsa-miR-6742-3p	84823
hsa-miR-6742-3p	4782
hsa-miR-6742-3p	113178
hsa-miR-6742-3p	144404
hsa-miR-6742-5p	23466
hsa-miR-6742-5p	200205
hsa-miR-6742-5p	84823
hsa-miR-6742-5p	90007
hsa-miR-6742-5p	4298
hsa-miR-6742-5p	8106
hsa-miR-6743-5p	92591
hsa-miR-6743-5p	7975
hsa-miR-6743-5p	90007
hsa-miR-6743-5p	4627
hsa-miR-6743-5p	112939
hsa-miR-6743-5p	4782
hsa-miR-6743-5p	285855
hsa-miR-6744-3p	22859
hsa-miR-6744-3p	140775
hsa-miR-6745	598
hsa-miR-6745	7555
hsa-miR-6745	7975
hsa-miR-6745	8106
hsa-miR-6745	5757
hsa-miR-6745	55131
hsa-miR-6745	140775
hsa-miR-6745	81848
hsa-miR-6746-5p	4298
hsa-miR-6746-5p	4784
hsa-miR-6746-5p	23067
hsa-miR-6746-5p	81848
hsa-miR-6747-3p	3159
hsa-miR-6747-5p	396
hsa-miR-6747-5p	23466
hsa-miR-6747-5p	595
hsa-miR-6747-5p	9807
hsa-miR-6747-5p	84823
hsa-miR-6747-5p	4298
hsa-miR-6747-5p	112939
hsa-miR-6747-5p	8106
hsa-miR-6747-5p	113178
hsa-miR-6748-5p	390874
hsa-miR-6748-5p	8106
