ncID	tarID
NONHSAG010313	Q96I24
NONHSAG010726	Q96I24
NONHSAG010728	Q96I24
NONHSAG010986	Q96I24
NONHSAG011071	Q96I24
NONHSAG011084	Q96I24
NONHSAG011627	Q96I24
NONHSAG011870	Q96I24
NONHSAG012529	Q96I24
NONHSAG012534	Q96I24
NONHSAG012555	Q96I24
NONHSAG013199	Q96I24
NONHSAG069147	Q96I24
NONHSAG015097	Q96I24
NONHSAG015106	Q96I24
NONHSAG015220	Q96I24
NONHSAG015489	Q96I24
NONHSAG016100	Q96I24
NONHSAG016307	Q96I24
NONHSAG016733	Q96I24
NONHSAG016884	Q96I24
NONHSAG016897	Q96I24
NONHSAG016894	Q96I24
NONHSAG016906	Q96I24
NONHSAG017222	Q96I24
NONHSAG017233	Q96I24
NONHSAG017679	Q96I24
NONHSAG017683	Q96I24
NONHSAG018244	Q96I24
NONHSAG018537	Q96I24
NONHSAG018624	Q96I24
NONHSAG073574	Q96I24
NONHSAG073025	Q96I24
NONHSAG021471	Q96I24
NONHSAG021678	Q96I24
NONHSAG021878	Q96I24
NONHSAG022142	Q96I24
NONHSAG022220	Q96I24
NONHSAG022595	Q96I24
NONHSAG022655	Q96I24
NONHSAG023237	Q96I24
NONHSAG023376	Q96I24
NONHSAG023418	Q96I24
NONHSAG024783	Q96I24
NONHSAG024923	Q96I24
NONHSAG025133	Q96I24
NONHSAG025160	Q96I24
NONHSAG025379	Q96I24
NONHSAG076117	Q96I24
NONHSAG026091	Q96I24
NONHSAG026404	Q96I24
NONHSAG027144	Q96I24
NONHSAG027799	Q96I24
NONHSAG027882	Q96I24
NONHSAG027920	Q96I24
NONHSAG027924	Q96I24
NONHSAG028424	Q96I24
NONHSAG028460	Q96I24
NONHSAG028748	Q96I24
NONHSAG029130	Q96I24
NONHSAG029191	Q96I24
NONHSAG029518	Q96I24
NONHSAG029628	Q96I24
NONHSAG029723	Q96I24
NONHSAG079231	Q96I24
NONHSAG029933	Q96I24
NONHSAG030057	Q96I24
NONHSAG030059	Q96I24
NONHSAG030103	Q96I24
NONHSAG030876	Q96I24
NONHSAG030937	Q96I24
NONHSAG081395	Q96I24
NONHSAG031415	Q96I24
NONHSAG031452	Q96I24
NONHSAG031585	Q96I24
NONHSAG031749	Q96I24
NONHSAG031790	Q96I24
NONHSAG081583	Q96I24
NONHSAG032018	Q96I24
NONHSAG032406	Q96I24
NONHSAG033624	Q96I24
NONHSAG033691	Q96I24
NONHSAG033692	Q96I24
NONHSAG034006	Q96I24
NONHSAG034027	Q96I24
NONHSAG034063	Q96I24
NONHSAG035106	Q96I24
NONHSAG035305	Q96I24
NONHSAG035397	Q96I24
NONHSAG035489	Q96I24
NONHSAG084937	Q96I24
NONHSAG036175	Q96I24
NONHSAG036415	Q96I24
NONHSAG037072	Q96I24
NONHSAG037225	Q96I24
NONHSAG037411	Q96I24
NONHSAG037774	Q96I24
NONHSAG038076	Q96I24
NONHSAG087670	Q96I24
NONHSAG040320	Q96I24
NONHSAG040333	Q96I24
NONHSAG040408	Q96I24
NONHSAG041236	Q96I24
NONHSAG004756	Q96I24
NONHSAG044006	Q96I24
NONHSAG047234	Q96I24
NONHSAG048073	Q96I24
NONHSAG048224	Q96I24
NONHSAG048302	Q96I24
NONHSAG048464	Q96I24
NONHSAG049647	Q96I24
NONHSAG050750	Q96I24
NONHSAG051118	Q96I24
NONHSAG051137	Q96I24
NONHSAG099742	Q96I24
NONHSAG099126	Q96I24
NONHSAG051755	Q96I24
NONHSAG052055	Q96I24
NONHSAG053716	Q96I24
NONHSAG055329	Q96I24
NONHSAG000046	Q12849
NONHSAG000357	Q12849
NONHSAG000386	Q12849
NONHSAG000447	Q12849
NONHSAG000536	Q12849
NONHSAG000579	Q12849
NONHSAG000745	Q12849
NONHSAG000835	Q12849
NONHSAG000967	Q12849
NONHSAG000981	Q12849
NONHSAG001467	Q12849
NONHSAG002205	Q12849
NONHSAG002728	Q12849
NONHSAG002921	Q12849
NONHSAG003074	Q12849
NONHSAG003633	Q12849
NONHSAG004583	Q12849
NONHSAG004598	Q12849
NONHSAG005499	Q12849
NONHSAG006173	Q12849
NONHSAG006198	Q12849
NONHSAG006227	Q12849
NONHSAG006265	Q12849
NONHSAG007119	Q12849
NONHSAG007410	Q12849
NONHSAG008444	Q12849
NONHSAG008552	Q12849
NONHSAG008572	Q12849
NONHSAG008595	Q12849
NONHSAG008670	Q12849
NONHSAG008728	Q12849
NONHSAG008921	Q12849
NONHSAG008966	Q12849
NONHSAG008992	Q12849
NONHSAG008996	Q12849
NONHSAG009182	Q12849
NONHSAG009372	Q12849
NONHSAG009706	Q12849
NONHSAG010200	Q12849
NONHSAG010307	Q12849
NONHSAG010313	Q12849
NONHSAG010366	Q12849
NONHSAG010726	Q12849
NONHSAG010728	Q12849
NONHSAG010986	Q12849
NONHSAG011071	Q12849
NONHSAG011084	Q12849
NONHSAG011125	Q12849
NONHSAG011351	Q12849
NONHSAG011439	Q12849
NONHSAG011870	Q12849
NONHSAG012529	Q12849
NONHSAG012534	Q12849
NONHSAG012555	Q12849
NONHSAG015097	Q12849
NONHSAG015106	Q12849
NONHSAG015179	Q12849
NONHSAG015489	Q12849
NONHSAG015961	Q12849
NONHSAG015969	Q12849
NONHSAG016021	Q12849
NONHSAG016100	Q12849
NONHSAG016307	Q12849
NONHSAG016601	Q12849
NONHSAG016768	Q12849
NONHSAG016771	Q12849
NONHSAG016884	Q12849
NONHSAG017222	Q12849
NONHSAG017233	Q12849
NONHSAG017679	Q12849
NONHSAG018117	Q12849
NONHSAG018256	Q12849
NONHSAG018257	Q12849
NONHSAG018293	Q12849
NONHSAG018294	Q12849
NONHSAG018333	Q12849
NONHSAG018523	Q12849
NONHSAG018594	Q12849
NONHSAG018624	Q12849
NONHSAG018796	Q12849
NONHSAG018999	Q12849
NONHSAG019015	Q12849
NONHSAG072221	Q12849
NONHSAG073574	Q12849
NONHSAG073025	Q12849
NONHSAG021309	Q12849
NONHSAG021315	Q12849
NONHSAG021329	Q12849
NONHSAG021359	Q12849
NONHSAG021390	Q12849
NONHSAG021471	Q12849
NONHSAG021678	Q12849
NONHSAG021878	Q12849
NONHSAG022050	Q12849
NONHSAG022106	Q12849
NONHSAG022123	Q12849
NONHSAG022347	Q12849
NONHSAG073786	Q12849
NONHSAG022559	Q12849
NONHSAG022595	Q12849
NONHSAG022655	Q12849
NONHSAG022854	Q12849
NONHSAG023111	Q12849
NONHSAG023630	Q12849
NONHSAG024350	Q12849
NONHSAG024395	Q12849
NONHSAG024462	Q12849
NONHSAG024543	Q12849
NONHSAG024666	Q12849
NONHSAG076362	Q12849
NONHSAG024778	Q12849
NONHSAG024903	Q12849
NONHSAG024993	Q12849
NONHSAG025089	Q12849
NONHSAG025133	Q12849
NONHSAG025137	Q12849
NONHSAG025160	Q12849
NONHSAG025992	Q12849
NONHSAG026053	Q12849
NONHSAG026091	Q12849
NONHSAG026274	Q12849
NONHSAG026359	Q12849
NONHSAG026404	Q12849
NONHSAG027144	Q12849
NONHSAG027167	Q12849
NONHSAG027351	Q12849
NONHSAG027686	Q12849
NONHSAG027882	Q12849
NONHSAG027894	Q12849
NONHSAG028093	Q12849
NONHSAG028424	Q12849
NONHSAG077551	Q12849
NONHSAG029066	Q12849
NONHSAG029130	Q12849
NONHSAG029628	Q12849
NONHSAG029723	Q12849
NONHSAG079231	Q12849
NONHSAG029906	Q12849
NONHSAG029933	Q12849
NONHSAG030059	Q12849
NONHSAG030333	Q12849
NONHSAG030937	Q12849
NONHSAG081356	Q12849
NONHSAG031452	Q12849
NONHSAG031585	Q12849
NONHSAG031645	Q12849
NONHSAG031749	Q12849
NONHSAG031750	Q12849
NONHSAG081583	Q12849
NONHSAG032297	Q12849
NONHSAG032319	Q12849
NONHSAG032406	Q12849
NONHSAG032803	Q12849
NONHSAG033080	Q12849
NONHSAG033480	Q12849
NONHSAG033624	Q12849
NONHSAG033657	Q12849
NONHSAG034027	Q12849
NONHSAG083777	Q12849
NONHSAG034063	Q12849
NONHSAG034128	Q12849
NONHSAG035049	Q12849
NONHSAG035106	Q12849
NONHSAG035111	Q12849
NONHSAG035118	Q12849
NONHSAG035489	Q12849
NONHSAG035838	Q12849
NONHSAG084937	Q12849
NONHSAG036615	Q12849
NONHSAG036783	Q12849
NONHSAG037072	Q12849
NONHSAG037082	Q12849
NONHSAG037137	Q12849
NONHSAG037225	Q12849
NONHSAG037774	Q12849
NONHSAG037936	Q12849
NONHSAG039398	Q12849
NONHSAG090262	Q12849
NONHSAG042357	Q12849
NONHSAG042360	Q12849
NONHSAG094075	Q12849
NONHSAG004756	Q12849
NONHSAG096880	Q12849
NONHSAG047851	Q12849
NONHSAG048354	Q12849
NONHSAG048464	Q12849
NONHSAG049647	Q12849
NONHSAG051118	Q12849
NONHSAG099126	Q12849
NONHSAG052055	Q12849
NONHSAG052202	Q12849
NONHSAG053419	Q12849
NONHSAG053716	Q12849
NONHSAG053814	Q12849
NONHSAG053842	Q12849
NONHSAG054208	Q12849
NONHSAG055187	Q12849
NONHSAG055315	Q12849
NONHSAG055329	Q12849
NONHSAG000046	Q9BQ67
NONHSAG000047	Q9BQ67
NONHSAG000091	Q9BQ67
NONHSAG000357	Q9BQ67
NONHSAG000386	Q9BQ67
NONHSAG000447	Q9BQ67
NONHSAG000506	Q9BQ67
NONHSAG000536	Q9BQ67
NONHSAG000579	Q9BQ67
NONHSAG000626	Q9BQ67
NONHSAG000745	Q9BQ67
NONHSAG000835	Q9BQ67
NONHSAG000920	Q9BQ67
NONHSAG000967	Q9BQ67
NONHSAG000981	Q9BQ67
NONHSAG001017	Q9BQ67
NONHSAG001039	Q9BQ67
NONHSAG001219	Q9BQ67
NONHSAG001344	Q9BQ67
NONHSAG001351	Q9BQ67
NONHSAG001452	Q9BQ67
NONHSAG001459	Q9BQ67
NONHSAG001467	Q9BQ67
NONHSAG001683	Q9BQ67
NONHSAG001968	Q9BQ67
NONHSAG001999	Q9BQ67
NONHSAG002048	Q9BQ67
NONHSAG002096	Q9BQ67
NONHSAG002205	Q9BQ67
NONHSAG002393	Q9BQ67
NONHSAG002576	Q9BQ67
NONHSAG002728	Q9BQ67
NONHSAG002859	Q9BQ67
NONHSAG002985	Q9BQ67
NONHSAG003132	Q9BQ67
NONHSAG003347	Q9BQ67
NONHSAG003486	Q9BQ67
NONHSAG003633	Q9BQ67
NONHSAG003658	Q9BQ67
NONHSAG003938	Q9BQ67
NONHSAG003943	Q9BQ67
NONHSAG004027	Q9BQ67
NONHSAG004140	Q9BQ67
NONHSAG057260	Q9BQ67
NONHSAG004457	Q9BQ67
NONHSAG004539	Q9BQ67
NONHSAG004564	Q9BQ67
NONHSAG004581	Q9BQ67
NONHSAG004598	Q9BQ67
NONHSAG004831	Q9BQ67
NONHSAG004855	Q9BQ67
NONHSAG004975	Q9BQ67
NONHSAG005114	Q9BQ67
NONHSAG005499	Q9BQ67
NONHSAG005548	Q9BQ67
NONHSAG005571	Q9BQ67
NONHSAG005614	Q9BQ67
NONHSAG005891	Q9BQ67
NONHSAG006173	Q9BQ67
NONHSAG006198	Q9BQ67
NONHSAG006204	Q9BQ67
NONHSAG006227	Q9BQ67
NONHSAG006265	Q9BQ67
NONHSAG006341	Q9BQ67
NONHSAG007119	Q9BQ67
NONHSAG007287	Q9BQ67
NONHSAG007320	Q9BQ67
NONHSAG007333	Q9BQ67
NONHSAG007410	Q9BQ67
NONHSAG007444	Q9BQ67
NONHSAG007631	Q9BQ67
NONHSAG007810	Q9BQ67
NONHSAG007821	Q9BQ67
NONHSAG008349	Q9BQ67
NONHSAG008404	Q9BQ67
NONHSAG008552	Q9BQ67
NONHSAG008572	Q9BQ67
NONHSAG008595	Q9BQ67
NONHSAG008670	Q9BQ67
NONHSAG008800	Q9BQ67
NONHSAG008841	Q9BQ67
NONHSAG008921	Q9BQ67
NONHSAG008966	Q9BQ67
NONHSAG008992	Q9BQ67
NONHSAG008996	Q9BQ67
NONHSAG009030	Q9BQ67
NONHSAG009182	Q9BQ67
NONHSAG009225	Q9BQ67
NONHSAG009372	Q9BQ67
NONHSAG009520	Q9BQ67
NONHSAG009706	Q9BQ67
NONHSAG009737	Q9BQ67
NONHSAG009768	Q9BQ67
NONHSAG009822	Q9BQ67
NONHSAG010100	Q9BQ67
NONHSAG010200	Q9BQ67
NONHSAG010307	Q9BQ67
NONHSAG010313	Q9BQ67
NONHSAG010319	Q9BQ67
NONHSAG010366	Q9BQ67
NONHSAG010368	Q9BQ67
NONHSAG010501	Q9BQ67
NONHSAG010543	Q9BQ67
NONHSAG010726	Q9BQ67
NONHSAG010728	Q9BQ67
NONHSAG010735	Q9BQ67
NONHSAG010820	Q9BQ67
NONHSAG010986	Q9BQ67
NONHSAG011071	Q9BQ67
NONHSAG011084	Q9BQ67
NONHSAG011092	Q9BQ67
NONHSAG011125	Q9BQ67
NONHSAG011351	Q9BQ67
NONHSAG011364	Q9BQ67
NONHSAG011439	Q9BQ67
NONHSAG011627	Q9BQ67
NONHSAG011658	Q9BQ67
NONHSAG011729	Q9BQ67
NONHSAG011870	Q9BQ67
NONHSAG011894	Q9BQ67
NONHSAG011905	Q9BQ67
NONHSAG012529	Q9BQ67
NONHSAG012534	Q9BQ67
NONHSAG012555	Q9BQ67
NONHSAG012566	Q9BQ67
NONHSAG012590	Q9BQ67
NONHSAG012604	Q9BQ67
NONHSAG012608	Q9BQ67
NONHSAG012614	Q9BQ67
NONHSAG013183	Q9BQ67
NONHSAG013199	Q9BQ67
NONHSAG013401	Q9BQ67
NONHSAG013569	Q9BQ67
NONHSAG013786	Q9BQ67
NONHSAG013808	Q9BQ67
NONHSAG069147	Q9BQ67
NONHSAG068776	Q9BQ67
NONHSAG015097	Q9BQ67
NONHSAG015106	Q9BQ67
NONHSAG015112	Q9BQ67
NONHSAG015179	Q9BQ67
NONHSAG015215	Q9BQ67
NONHSAG015220	Q9BQ67
NONHSAG015375	Q9BQ67
NONHSAG015454	Q9BQ67
NONHSAG015489	Q9BQ67
NONHSAG015510	Q9BQ67
NONHSAG015671	Q9BQ67
NONHSAG015893	Q9BQ67
NONHSAG015897	Q9BQ67
NONHSAG015904	Q9BQ67
NONHSAG015961	Q9BQ67
NONHSAG015969	Q9BQ67
NONHSAG015982	Q9BQ67
NONHSAG016018	Q9BQ67
NONHSAG016021	Q9BQ67
NONHSAG016037	Q9BQ67
NONHSAG016100	Q9BQ67
NONHSAG016307	Q9BQ67
NONHSAG016603	Q9BQ67
NONHSAG016610	Q9BQ67
NONHSAG016674	Q9BQ67
NONHSAG016733	Q9BQ67
NONHSAG016768	Q9BQ67
NONHSAG016771	Q9BQ67
NONHSAG016884	Q9BQ67
NONHSAG016897	Q9BQ67
NONHSAG016894	Q9BQ67
NONHSAG016904	Q9BQ67
NONHSAG017120	Q9BQ67
NONHSAG017166	Q9BQ67
NONHSAG017218	Q9BQ67
NONHSAG017222	Q9BQ67
NONHSAG017233	Q9BQ67
NONHSAG017417	Q9BQ67
NONHSAG017679	Q9BQ67
NONHSAG017683	Q9BQ67
NONHSAG017759	Q9BQ67
NONHSAG017882	Q9BQ67
NONHSAG018117	Q9BQ67
NONHSAG018244	Q9BQ67
NONHSAG018256	Q9BQ67
NONHSAG018266	Q9BQ67
NONHSAG018293	Q9BQ67
NONHSAG018294	Q9BQ67
NONHSAG018309	Q9BQ67
NONHSAG018333	Q9BQ67
NONHSAG018392	Q9BQ67
NONHSAG018397	Q9BQ67
NONHSAG018523	Q9BQ67
NONHSAG018530	Q9BQ67
NONHSAG018594	Q9BQ67
NONHSAG018624	Q9BQ67
NONHSAG018643	Q9BQ67
NONHSAG018669	Q9BQ67
NONHSAG018696	Q9BQ67
NONHSAG018796	Q9BQ67
NONHSAG018999	Q9BQ67
NONHSAG019011	Q9BQ67
NONHSAG019015	Q9BQ67
NONHSAG072221	Q9BQ67
NONHSAG073574	Q9BQ67
NONHSAG073025	Q9BQ67
NONHSAG021307	Q9BQ67
NONHSAG021309	Q9BQ67
NONHSAG021315	Q9BQ67
NONHSAG021329	Q9BQ67
NONHSAG021332	Q9BQ67
NONHSAG021347	Q9BQ67
NONHSAG021359	Q9BQ67
NONHSAG021384	Q9BQ67
NONHSAG021471	Q9BQ67
NONHSAG021678	Q9BQ67
NONHSAG021818	Q9BQ67
NONHSAG021846	Q9BQ67
NONHSAG021878	Q9BQ67
NONHSAG022050	Q9BQ67
NONHSAG022106	Q9BQ67
NONHSAG022123	Q9BQ67
NONHSAG022142	Q9BQ67
NONHSAG022220	Q9BQ67
NONHSAG022347	Q9BQ67
NONHSAG073786	Q9BQ67
NONHSAG022559	Q9BQ67
NONHSAG022595	Q9BQ67
NONHSAG022600	Q9BQ67
NONHSAG022655	Q9BQ67
NONHSAG022872	Q9BQ67
NONHSAG023086	Q9BQ67
NONHSAG023109	Q9BQ67
NONHSAG023169	Q9BQ67
NONHSAG023216	Q9BQ67
NONHSAG023237	Q9BQ67
NONHSAG023238	Q9BQ67
NONHSAG023258	Q9BQ67
NONHSAG075003	Q9BQ67
NONHSAG023329	Q9BQ67
NONHSAG023376	Q9BQ67
NONHSAG023418	Q9BQ67
NONHSAG023630	Q9BQ67
NONHSAG024200	Q9BQ67
NONHSAG024350	Q9BQ67
NONHSAG024462	Q9BQ67
NONHSAG024465	Q9BQ67
NONHSAG024488	Q9BQ67
NONHSAG024543	Q9BQ67
NONHSAG024695	Q9BQ67
NONHSAG024778	Q9BQ67
NONHSAG024779	Q9BQ67
NONHSAG024783	Q9BQ67
NONHSAG024799	Q9BQ67
NONHSAG024853	Q9BQ67
NONHSAG024863	Q9BQ67
NONHSAG024903	Q9BQ67
NONHSAG024946	Q9BQ67
NONHSAG024993	Q9BQ67
NONHSAG025051	Q9BQ67
NONHSAG025052	Q9BQ67
NONHSAG025069	Q9BQ67
NONHSAG025089	Q9BQ67
NONHSAG025094	Q9BQ67
NONHSAG025137	Q9BQ67
NONHSAG025160	Q9BQ67
NONHSAG025200	Q9BQ67
NONHSAG025379	Q9BQ67
NONHSAG025378	Q9BQ67
NONHSAG076117	Q9BQ67
NONHSAG025992	Q9BQ67
NONHSAG026053	Q9BQ67
NONHSAG026091	Q9BQ67
NONHSAG026129	Q9BQ67
NONHSAG026230	Q9BQ67
NONHSAG026274	Q9BQ67
NONHSAG026276	Q9BQ67
NONHSAG026359	Q9BQ67
NONHSAG026381	Q9BQ67
NONHSAG026404	Q9BQ67
NONHSAG026964	Q9BQ67
NONHSAG027144	Q9BQ67
NONHSAG027167	Q9BQ67
NONHSAG027321	Q9BQ67
NONHSAG027351	Q9BQ67
NONHSAG027686	Q9BQ67
NONHSAG027799	Q9BQ67
NONHSAG027882	Q9BQ67
NONHSAG027894	Q9BQ67
NONHSAG027920	Q9BQ67
NONHSAG027924	Q9BQ67
NONHSAG028093	Q9BQ67
NONHSAG028424	Q9BQ67
NONHSAG077527	Q9BQ67
NONHSAG028460	Q9BQ67
NONHSAG077551	Q9BQ67
NONHSAG028748	Q9BQ67
NONHSAG029066	Q9BQ67
NONHSAG029130	Q9BQ67
NONHSAG077706	Q9BQ67
NONHSAG029191	Q9BQ67
NONHSAG029518	Q9BQ67
NONHSAG029628	Q9BQ67
NONHSAG029639	Q9BQ67
NONHSAG029711	Q9BQ67
NONHSAG029723	Q9BQ67
NONHSAG079231	Q9BQ67
NONHSAG079237	Q9BQ67
NONHSAG029906	Q9BQ67
NONHSAG029933	Q9BQ67
NONHSAG079272	Q9BQ67
NONHSAG029952	Q9BQ67
NONHSAG029956	Q9BQ67
NONHSAG030057	Q9BQ67
NONHSAG030059	Q9BQ67
NONHSAG030103	Q9BQ67
NONHSAG078058	Q9BQ67
NONHSAG030333	Q9BQ67
NONHSAG030522	Q9BQ67
NONHSAG030802	Q9BQ67
NONHSAG030937	Q9BQ67
NONHSAG031045	Q9BQ67
NONHSAG031051	Q9BQ67
NONHSAG081356	Q9BQ67
NONHSAG081395	Q9BQ67
NONHSAG031415	Q9BQ67
NONHSAG031452	Q9BQ67
NONHSAG081451	Q9BQ67
NONHSAG031585	Q9BQ67
NONHSAG031645	Q9BQ67
NONHSAG031666	Q9BQ67
NONHSAG031674	Q9BQ67
NONHSAG031749	Q9BQ67
NONHSAG031750	Q9BQ67
NONHSAG031790	Q9BQ67
NONHSAG031833	Q9BQ67
NONHSAG081583	Q9BQ67
NONHSAG032115	Q9BQ67
NONHSAG032247	Q9BQ67
NONHSAG032297	Q9BQ67
NONHSAG032319	Q9BQ67
NONHSAG032383	Q9BQ67
NONHSAG032406	Q9BQ67
NONHSAG032604	Q9BQ67
NONHSAG032780	Q9BQ67
NONHSAG032803	Q9BQ67
NONHSAG083577	Q9BQ67
NONHSAG033480	Q9BQ67
NONHSAG033611	Q9BQ67
NONHSAG033624	Q9BQ67
NONHSAG033657	Q9BQ67
NONHSAG033690	Q9BQ67
NONHSAG033691	Q9BQ67
NONHSAG033899	Q9BQ67
NONHSAG033940	Q9BQ67
NONHSAG034006	Q9BQ67
NONHSAG034027	Q9BQ67
NONHSAG083777	Q9BQ67
NONHSAG034057	Q9BQ67
NONHSAG034063	Q9BQ67
NONHSAG034128	Q9BQ67
NONHSAG034317	Q9BQ67
NONHSAG034421	Q9BQ67
NONHSAG034492	Q9BQ67
NONHSAG034916	Q9BQ67
NONHSAG034935	Q9BQ67
NONHSAG034973	Q9BQ67
NONHSAG035023	Q9BQ67
NONHSAG035049	Q9BQ67
NONHSAG035106	Q9BQ67
NONHSAG035111	Q9BQ67
NONHSAG035118	Q9BQ67
NONHSAG035271	Q9BQ67
NONHSAG035305	Q9BQ67
NONHSAG035397	Q9BQ67
NONHSAG035489	Q9BQ67
NONHSAG035838	Q9BQ67
NONHSAG035896	Q9BQ67
NONHSAG084937	Q9BQ67
NONHSAG036175	Q9BQ67
NONHSAG036412	Q9BQ67
NONHSAG036615	Q9BQ67
NONHSAG036624	Q9BQ67
NONHSAG036783	Q9BQ67
NONHSAG037036	Q9BQ67
NONHSAG037072	Q9BQ67
NONHSAG037082	Q9BQ67
NONHSAG037131	Q9BQ67
NONHSAG037137	Q9BQ67
NONHSAG037225	Q9BQ67
NONHSAG037257	Q9BQ67
NONHSAG037408	Q9BQ67
NONHSAG087418	Q9BQ67
NONHSAG037774	Q9BQ67
NONHSAG037900	Q9BQ67
NONHSAG037936	Q9BQ67
NONHSAG038076	Q9BQ67
NONHSAG038091	Q9BQ67
NONHSAG087670	Q9BQ67
NONHSAG039398	Q9BQ67
NONHSAG040143	Q9BQ67
NONHSAG090943	Q9BQ67
NONHSAG040315	Q9BQ67
NONHSAG040320	Q9BQ67
NONHSAG040368	Q9BQ67
NONHSAG040408	Q9BQ67
NONHSAG040483	Q9BQ67
NONHSAG040542	Q9BQ67
NONHSAG090262	Q9BQ67
NONHSAG040784	Q9BQ67
NONHSAG040870	Q9BQ67
NONHSAG041023	Q9BQ67
NONHSAG041057	Q9BQ67
NONHSAG041085	Q9BQ67
NONHSAG090380	Q9BQ67
NONHSAG041178	Q9BQ67
NONHSAG041236	Q9BQ67
NONHSAG041519	Q9BQ67
NONHSAG041529	Q9BQ67
NONHSAG041689	Q9BQ67
NONHSAG041695	Q9BQ67
NONHSAG090577	Q9BQ67
NONHSAG041844	Q9BQ67
NONHSAG042103	Q9BQ67
NONHSAG091420	Q9BQ67
NONHSAG042319	Q9BQ67
NONHSAG042357	Q9BQ67
NONHSAG094075	Q9BQ67
NONHSAG044006	Q9BQ67
NONHSAG093517	Q9BQ67
NONHSAG095917	Q9BQ67
NONHSAG096880	Q9BQ67
NONHSAG046884	Q9BQ67
NONHSAG047002	Q9BQ67
NONHSAG047097	Q9BQ67
NONHSAG047182	Q9BQ67
NONHSAG047234	Q9BQ67
NONHSAG047244	Q9BQ67
NONHSAG047260	Q9BQ67
NONHSAG047466	Q9BQ67
NONHSAG047841	Q9BQ67
NONHSAG047851	Q9BQ67
NONHSAG047966	Q9BQ67
NONHSAG048039	Q9BQ67
NONHSAG048073	Q9BQ67
NONHSAG048224	Q9BQ67
NONHSAG048302	Q9BQ67
NONHSAG048354	Q9BQ67
NONHSAG048464	Q9BQ67
NONHSAG049647	Q9BQ67
NONHSAG114040	Q9BQ67
NONHSAG099599	Q9BQ67
NONHSAG050725	Q9BQ67
NONHSAG050750	Q9BQ67
NONHSAG050762	Q9BQ67
NONHSAG051091	Q9BQ67
NONHSAG051118	Q9BQ67
NONHSAG051137	Q9BQ67
NONHSAG099742	Q9BQ67
NONHSAG099126	Q9BQ67
NONHSAG101142	Q9BQ67
NONHSAG051736	Q9BQ67
NONHSAG052055	Q9BQ67
NONHSAG052202	Q9BQ67
NONHSAG053417	Q9BQ67
NONHSAG053419	Q9BQ67
NONHSAG053515	Q9BQ67
NONHSAG053631	Q9BQ67
NONHSAG053716	Q9BQ67
NONHSAG053763	Q9BQ67
NONHSAG053814	Q9BQ67
NONHSAG053842	Q9BQ67
NONHSAG054208	Q9BQ67
NONHSAG054394	Q9BQ67
NONHSAG054432	Q9BQ67
NONHSAG055187	Q9BQ67
NONHSAG055315	Q9BQ67
NONHSAG055329	Q9BQ67
NONHSAG055628	Q9BQ67
NONHSAG000046	Q9BUJ2
NONHSAG000091	Q9BUJ2
NONHSAG000536	Q9BUJ2
NONHSAG000742	Q9BUJ2
NONHSAG000835	Q9BUJ2
NONHSAG000920	Q9BUJ2
NONHSAG000967	Q9BUJ2
NONHSAG000981	Q9BUJ2
NONHSAG001017	Q9BUJ2
NONHSAG001683	Q9BUJ2
NONHSAG001968	Q9BUJ2
NONHSAG001999	Q9BUJ2
NONHSAG002096	Q9BUJ2
NONHSAG002576	Q9BUJ2
NONHSAG002728	Q9BUJ2
NONHSAG002859	Q9BUJ2
NONHSAG002985	Q9BUJ2
NONHSAG003074	Q9BUJ2
NONHSAG003132	Q9BUJ2
NONHSAG003347	Q9BUJ2
NONHSAG003633	Q9BUJ2
NONHSAG004027	Q9BUJ2
NONHSAG004140	Q9BUJ2
NONHSAG057260	Q9BUJ2
NONHSAG004457	Q9BUJ2
NONHSAG004583	Q9BUJ2
NONHSAG004598	Q9BUJ2
NONHSAG004855	Q9BUJ2
NONHSAG004975	Q9BUJ2
NONHSAG005114	Q9BUJ2
NONHSAG005499	Q9BUJ2
NONHSAG005571	Q9BUJ2
NONHSAG005614	Q9BUJ2
NONHSAG005891	Q9BUJ2
NONHSAG006173	Q9BUJ2
NONHSAG006198	Q9BUJ2
NONHSAG006227	Q9BUJ2
NONHSAG006265	Q9BUJ2
NONHSAG007119	Q9BUJ2
NONHSAG007333	Q9BUJ2
NONHSAG007410	Q9BUJ2
NONHSAG007631	Q9BUJ2
NONHSAG008358	Q9BUJ2
NONHSAG008444	Q9BUJ2
NONHSAG008552	Q9BUJ2
NONHSAG008572	Q9BUJ2
NONHSAG008921	Q9BUJ2
NONHSAG009182	Q9BUJ2
NONHSAG009225	Q9BUJ2
NONHSAG009372	Q9BUJ2
NONHSAG009706	Q9BUJ2
NONHSAG009737	Q9BUJ2
NONHSAG009822	Q9BUJ2
NONHSAG010200	Q9BUJ2
NONHSAG010307	Q9BUJ2
NONHSAG010313	Q9BUJ2
NONHSAG010319	Q9BUJ2
NONHSAG010366	Q9BUJ2
NONHSAG010501	Q9BUJ2
NONHSAG010726	Q9BUJ2
NONHSAG010728	Q9BUJ2
NONHSAG010735	Q9BUJ2
NONHSAG010986	Q9BUJ2
NONHSAG011071	Q9BUJ2
NONHSAG011084	Q9BUJ2
NONHSAG011351	Q9BUJ2
NONHSAG011364	Q9BUJ2
NONHSAG011627	Q9BUJ2
NONHSAG011870	Q9BUJ2
NONHSAG012529	Q9BUJ2
NONHSAG012534	Q9BUJ2
NONHSAG012555	Q9BUJ2
NONHSAG012604	Q9BUJ2
